PreOptimize, final-PostOptimize, final-CreatePlan, Execute
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/1/query050_spj/query050_spj_0.sql
1, 0, 0, 79
1, 0, 0, 79
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query101/query101_0.sql
5, 1, 0, 37
5, 0, 0, 36
5, 1, 0, 36
5, 0, 0, 37
5, 0, 0, 35
5, 1, 0, 37
5, 0, 0, 36
5, 1, 0, 36
5, 0, 0, 36
5, 1, 0, 37
5, 0, 0, 37
5, 1, 0, 37
5, 0, 0, 36
5, 0, 0, 36
5, 1, 0, 37
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query084/query084_0.sql
0, 0, 0, 255
0, 0, 0, 246
0, 0, 0, 249
0, 0, 0, 246
0, 0, 0, 245
0, 0, 0, 247
0, 0, 0, 246
0, 0, 0, 245
0, 0, 0, 250
0, 0, 0, 246
0, 0, 0, 246
0, 0, 0, 246
0, 0, 0, 254
0, 0, 0, 245
0, 0, 0, 246
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query084_spj/query084_spj_0.sql
0, 0, 0, 268
0, 0, 0, 268
0, 0, 0, 267
0, 0, 0, 268
0, 0, 0, 266
0, 0, 0, 268
0, 0, 0, 265
0, 0, 0, 267
0, 0, 0, 271
0, 0, 0, 267
0, 0, 0, 266
0, 0, 0, 268
0, 0, 0, 267
0, 0, 0, 267
0, 0, 0, 269
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query019_spj/query019_spj_0.sql
1, 0, 0, 1392
1, 0, 0, 1403
1, 0, 0, 1393
1, 0, 0, 1388
1, 0, 0, 1403
1, 0, 0, 1388
1, 0, 0, 1392
1, 0, 0, 1396
1, 0, 0, 1389
1, 0, 0, 1409
1, 0, 0, 1386
1, 0, 0, 1396
1, 0, 0, 1396
1, 0, 0, 1384
1, 0, 0, 1395
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query027/query027_0.sql
0, 0, 0, 26
0, 1, 0, 26
0, 0, 0, 26
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 26
0, 0, 0, 26
0, 0, 0, 26
0, 0, 0, 26
0, 0, 0, 26
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 27
0, 0, 0, 26
0, 0, 0, 26
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query018/query018_0.sql
1, 0, 0, 895
1, 0, 0, 889
1, 0, 0, 877
1, 0, 0, 887
1, 0, 0, 887
1, 0, 0, 887
1, 0, 0, 884
1, 0, 0, 886
1, 0, 0, 884
1, 0, 0, 887
1, 0, 0, 885
1, 0, 0, 889
1, 0, 0, 883
1, 0, 0, 887
1, 0, 0, 889
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query099_spj/query099_spj_0.sql
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
0, 0, 0, 5
execute /home/pei/Project/benchmarks/dsb-postgres/code/tools/1_instance_out_wo_multi_block/2/query100/query100_0.sql
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
2, 0, 0, 27
